date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,accountsReceivables,otherReceivables,inventory,prepaids,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,totalPayables,accountPayables,otherPayables,accruedExpenses,shortTermDebt,capitalLeaseObligationsCurrent,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,capitalLeaseObligationsNonCurrent,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,treasuryStock,preferredStock,commonStock,retainedEarnings,additionalPaidInCapital,accumulatedOtherComprehensiveIncomeLoss,otherTotalStockholdersEquity,totalStockholdersEquity,totalEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,symbol_income,reportedCurrency_income,cik_income,filingDate_income,acceptedDate_income,fiscalYear_income,period_income,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil,symbol_cashflow,reportedCurrency_cashflow,cik_cashflow,filingDate_cashflow,acceptedDate_cashflow,fiscalYear_cashflow,period_cashflow,netIncome_cashflow,depreciationAndAmortization_cashflow,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables_cashflow,inventory_cashflow,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivities,netCashProvidedByInvestingActivities,netDebtIssuance,longTermNetDebtIssuance,shortTermNetDebtIssuance,netStockIssuance,netCommonStockIssuance,commonStockIssuance,commonStockRepurchased,netPreferredStockIssuance,netDividendsPaid,commonDividendsPaid,preferredDividendsPaid,otherFinancingActivities,netCashProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,incomeTaxesPaid,interestPaid
2000-06-30,AXP,USD,0000004962,2000-08-11,2000-08-11 00:00:00,2000,Q2,6841000000,0,6841000000,26995000000,26995000000,0,0,0,0,33836000000,2190000000,0,0,0,66826000000,0,45701000000,114717000000,0,148553000000,0,0,0,0,26170000000,0,0,0,13533000000,39703000000,5336000000,0,0,0,93005000000,98341000000,0,0,138044000000,0,0,267000000,5535000000,5309000000,-602000000,0,10509000000,10509000000,0,148553000000,66826000000,31506000000,24665000000,AXP,USD,0000004962,2000-08-11,2000-08-11 00:00:00,2000,Q2,5970000000,345000000,5625000000,0,2644000000,416000000,3060000000,1519000000,4579000000,4924000000,491000000,836000000,345000000,240000000,1286000000,1046000000,0,1046000000,0,1046000000,306000000,740000000,0,0,740000000,0,740000000,0.56,0.54,1328000000,1361000000,AXP,USD,0000004962,2000-08-11,2000-08-11 00:00:00,2000,Q2,740000000,240000000,0,0,1716000000,0,0,0,0,673000000,3369000000,-192000000,192000000,-1866000000,1305000000,-1019000000,-1580000000,-3591000000,-2314000000,-1277000000,-221000000,-221000000,0,0,0,-105000000,-105000000,0,1494000000,-2423000000,50000000,-584000000,6841000000,7425000000,3369000000,-192000000,3177000000,0,0
2000-03-31,AXP,USD,0000004962,2000-05-15,2000-05-15 00:00:00,2000,Q1,7425000000,0,7425000000,26202000000,26202000000,0,0,0,0,33627000000,2084000000,0,0,0,66743000000,0,48208000000,117035000000,0,150662000000,0,0,0,0,29342000000,0,0,0,11936000000,41278000000,5670000000,0,0,0,93461000000,99131000000,0,0,140409000000,0,0,267000000,5160000000,5291000000,-465000000,0,10253000000,10253000000,0,150662000000,66743000000,35012000000,27587000000,AXP,USD,0000004962,2000-05-15,2000-05-15 00:00:00,2000,Q1,5657000000,299000000,5358000000,0,2577000000,370000000,2947000000,1491000000,4438000000,4737000000,497000000,796000000,299000000,67000000,987000000,920000000,0,920000000,0,920000000,264000000,656000000,0,0,656000000,0,656000000,0.49,0.48,1331000000,1362000000,AXP,USD,0000004962,2000-05-15,2000-05-15 00:00:00,2000,Q1,656000000,67000000,0,0,1376000000,0,0,0,0,611000000,2710000000,-175000000,-12000000,-2120000000,2520000000,-242000000,-29000000,-1996000000,-4473000000,2477000000,-351000000,-351000000,0,0,0,-101000000,-101000000,0,-260000000,-2708000000,-19000000,-46000000,7425000000,7471000000,2710000000,-175000000,2535000000,0,0
1999-12-31,AXP,USD,0000004962,2000-03-29,2000-03-29 00:00:00,1999,Q4,7471000000,0,7471000000,26467000000,26467000000,0,0,0,0,33938000000,1996000000,0,0,0,67384000000,0,45199000000,114579000000,0,148517000000,0,0,0,0,30627000000,0,0,0,12197000000,42824000000,6495000000,0,0,0,89103000000,95598000000,0,0,138422000000,0,0,268000000,5033000000,5196000000,-402000000,0,10095000000,10095000000,0,148517000000,67384000000,37122000000,29651000000,AXP,USD,0000004962,2000-03-29,2000-03-29 00:00:00,1999,Q4,5698000000,301000000,5397000000,0,2593000000,375000000,2968000000,1584000000,4552000000,4853000000,602000000,903000000,301000000,-144000000,701000000,845000000,0,845000000,0,845000000,239000000,606000000,0,0,606000000,0,606000000,0.46,0.44,1331000000,1362000000,AXP,USD,0000004962,2000-03-29,2000-03-29 00:00:00,1999,Q4,606000000,-144000000,0,0,80000000,0,0,0,0,684000000,1226000000,-257000000,257000000,-1625000000,742000000,-5469000000,-6352000000,5675000000,3024000000,2651000000,-172000000,-172000000,0,0,0,-101000000,-101000000,0,2031000000,7433000000,62000000,2369000000,7471000000,5102000000,1226000000,-257000000,969000000,0,0
1999-09-30,AXP,USD,0000004962,1999-11-15,1999-11-15 00:00:00,1999,Q3,5102000000,0,5102000000,24403000000,24403000000,0,0,0,0,29505000000,1908000000,0,0,0,63391000000,0,37812000000,103111000000,0,132616000000,0,0,0,0,24683000000,0,0,0,10124000000,34807000000,6720000000,0,0,0,81345000000,88065000000,0,0,122872000000,0,0,0,4777000000,0,-396000000,5363000000,9744000000,9744000000,0,132616000000,63391000000,31403000000,26301000000,AXP,USD,0000004962,1999-11-15,1999-11-15 00:00:00,1999,Q3,5311000000,262000000,5049000000,0,2390000000,399000000,2789000000,1353000000,4142000000,4404000000,542000000,804000000,262000000,13000000,920000000,907000000,0,907000000,0,907000000,259000000,648000000,0,0,648000000,0,648000000,0.48,0.47,1339339000,1370571000,AXP,USD,0000004962,1999-11-15,1999-11-15 00:00:00,1999,Q3,648000000,13000000,0,0,469000000,0,0,0,0,571000000,1701000000,-203000000,203000000,-3128000000,2811000000,-2615000000,-2932000000,-496000000,-364000000,-132000000,-218000000,-218000000,0,0,0,-101000000,-101000000,0,1109000000,294000000,-57000000,-994000000,5102000000,6096000000,1701000000,-203000000,1498000000,0,0
1999-06-30,AXP,USD,0000004962,1999-08-16,1999-08-16 00:00:00,1999,Q2,6096000000,0,6096000000,22944000000,22944000000,0,0,0,0,29040000000,1795000000,0,0,0,62883000000,0,38734000000,103412000000,0,132452000000,0,0,0,0,24785000000,0,0,0,9062000000,33847000000,7005000000,0,0,0,81838000000,88843000000,0,0,122690000000,0,0,0,4559000000,0,-110000000,5313000000,9762000000,9762000000,0,132452000000,62883000000,31790000000,25694000000,AXP,USD,0000004962,1999-08-16,1999-08-16 00:00:00,1999,Q2,5298000000,255000000,5043000000,0,2395000000,354000000,2749000000,1399000000,4148000000,4403000000,589000000,844000000,255000000,78000000,973000000,895000000,0,895000000,0,895000000,249000000,646000000,0,0,646000000,0,646000000,0.48,0.47,1343544000,1372673000,AXP,USD,0000004962,1999-08-16,1999-08-16 00:00:00,1999,Q2,646000000,78000000,0,0,1608000000,0,0,0,0,561000000,2893000000,-144000000,144000000,-4167000000,2082000000,-855000000,-2940000000,1875000000,3361000000,-1486000000,-240000000,-240000000,0,0,0,-101000000,-101000000,0,-867000000,667000000,38000000,658000000,6096000000,5438000000,2893000000,-144000000,2749000000,0,0
1999-03-31,AXP,USD,0000004962,1999-05-17,1999-05-17 00:00:00,1999,Q1,5438000000,0,5438000000,22005000000,22005000000,0,0,0,0,27443000000,1732000000,0,0,0,62319000000,0,36803000000,100854000000,0,128297000000,0,0,0,0,22242000000,0,0,0,9998000000,32240000000,7676000000,0,0,0,78596000000,86272000000,0,0,118512000000,0,0,0,4312000000,0,273000000,5200000000,9785000000,9785000000,0,128297000000,62319000000,29918000000,24480000000,AXP,USD,0000004962,1999-05-17,1999-05-17 00:00:00,1999,Q1,4971000000,234000000,4737000000,0,2339000000,297000000,2636000000,1310000000,3946000000,4180000000,561000000,795000000,234000000,66000000,857000000,791000000,0,791000000,0,791000000,216000000,575000000,0,0,575000000,0,575000000,0.43,0.42,1344444000,1369970000,AXP,USD,0000004962,1999-05-17,1999-05-17 00:00:00,1999,Q1,575000000,66000000,0,0,348000000,0,0,0,0,576000000,1565000000,-215000000,215000000,-2367000000,2675000000,170000000,478000000,-175000000,553000000,-728000000,-257000000,-257000000,0,0,0,-101000000,-101000000,0,-147000000,-680000000,-17000000,1346000000,5438000000,4092000000,1565000000,-215000000,1350000000,0,0
1998-12-31,AXP,USD,0000004962,1999-03-30,1999-03-30 00:00:00,1998,Q4,4092000000,0,4092000000,22224000000,22224000000,0,0,0,0,26316000000,1637000000,0,0,0,63165000000,0,35815000000,100617000000,0,126933000000,0,0,0,0,22605000000,0,0,0,10398000000,33003000000,7019000000,0,0,0,76713000000,83732000000,0,0,116735000000,0,500000000,0,4148000000,0,471000000,5079000000,10198000000,10198000000,0,126933000000,63165000000,29624000000,25532000000,AXP,USD,0000004962,1999-03-30,1999-03-30 00:00:00,1998,Q4,5063000000,267000000,4796000000,0,2403000000,329000000,2732000000,1351000000,4083000000,4350000000,587000000,854000000,267000000,-48000000,665000000,713000000,0,713000000,0,713000000,183000000,530000000,0,0,530000000,0,530000000,0.39,0.39,1344444000,1369970000,AXP,USD,0000004962,1999-03-30,1999-03-30 00:00:00,1998,Q4,530000000,-48000000,0,0,-761000000,0,0,0,0,-118000000,-397000000,-272000000,272000000,-3471000000,2686000000,-2411000000,-3196000000,1238000000,-349000000,1587000000,-239000000,-239000000,0,0,0,-102000000,-102000000,0,167000000,1064000000,27000000,-2502000000,4092000000,6594000000,-397000000,-272000000,-669000000,0,0
1998-09-30,AXP,USD,0000004962,1998-11-16,1998-11-16 00:00:00,1998,Q3,6594000000,0,6594000000,20841000000,20841000000,0,0,0,0,27435000000,1541000000,0,0,0,61151000000,0,30787000000,93479000000,0,120914000000,0,0,0,0,21047000000,0,0,0,10032000000,31079000000,7324000000,0,0,0,72608000000,79932000000,0,0,111011000000,0,0,0,3952000000,0,576000000,4875000000,9403000000,9903000000,500000000,120914000000,61151000000,28371000000,21777000000,AXP,USD,0000004962,1998-11-16,1998-11-16 00:00:00,1998,Q3,4787000000,256000000,4531000000,0,2232000000,333000000,2565000000,1167000000,3732000000,3988000000,546000000,802000000,256000000,-173000000,626000000,799000000,0,799000000,0,799000000,225000000,574000000,0,0,574000000,0,574000000,0.42,0.42,1356156000,1380180000,AXP,USD,0000004962,1998-11-16,1998-11-16 00:00:00,1998,Q3,574000000,-173000000,0,0,48000000,0,0,0,0,438000000,887000000,-144000000,144000000,-1305000000,1796000000,-1301000000,-810000000,2516000000,322000000,2194000000,-472000000,-472000000,0,0,0,-103000000,-103000000,0,1124000000,3065000000,-49000000,3093000000,6594000000,3501000000,887000000,-144000000,743000000,0,0
1998-06-30,AXP,USD,0000004962,1998-08-14,1998-08-14 00:00:00,1998,Q2,3501000000,0,3501000000,20546000000,20546000000,0,0,0,0,24047000000,1517000000,0,0,0,60724000000,0,34698000000,96939000000,0,120986000000,0,0,0,0,18009000000,0,0,0,9318000000,27327000000,7832000000,0,0,0,76530000000,84362000000,0,0,111689000000,0,0,0,3927000000,0,468000000,4902000000,9297000000,9297000000,0,120986000000,60724000000,25841000000,22340000000,AXP,USD,0000004962,1998-08-14,1998-08-14 00:00:00,1998,Q2,4761000000,250000000,4511000000,0,1804000000,301000000,2105000000,1606000000,3711000000,3961000000,561000000,811000000,250000000,72000000,872000000,800000000,0,800000000,0,800000000,222000000,578000000,0,0,578000000,0,578000000,0.42,0.41,1370270000,1397297000,AXP,USD,0000004962,1998-08-14,1998-08-14 00:00:00,1998,Q2,577000000,72000000,0,0,461000000,0,0,0,0,1359000000,2469000000,-335000000,335000000,-2901000000,2216000000,-1074000000,-1759000000,-428000000,-104000000,-324000000,-573000000,-573000000,0,0,0,-104000000,-104000000,0,-501000000,-1606000000,55000000,-841000000,3501000000,4342000000,2469000000,-335000000,2134000000,0,0
1998-03-31,AXP,USD,0000004962,1998-05-14,1998-05-14 00:00:00,1998,Q1,4342000000,0,4342000000,20094000000,20094000000,0,0,0,0,24436000000,1522000000,0,0,0,59292000000,0,35053000000,95867000000,0,120303000000,0,0,0,0,18151000000,0,0,0,9724000000,27875000000,8140000000,0,0,0,74863000000,83003000000,0,0,110878000000,0,0,0,4068000000,0,464000000,4893000000,9425000000,9425000000,0,120303000000,59292000000,26291000000,21949000000,AXP,USD,0000004962,1998-05-14,1998-05-14 00:00:00,1998,Q1,4521000000,226000000,4295000000,0,1953000000,265000000,2218000000,1463000000,3681000000,3907000000,584000000,810000000,226000000,-63000000,551000000,614000000,0,614000000,0,614000000,154000000,460000000,0,0,460000000,0,460000000,0.33,0.33,1383483000,1383483000,AXP,USD,0000004962,1998-05-14,1998-05-14 00:00:00,1998,Q1,460000000,-63000000,0,0,245000000,0,0,0,0,812000000,1454000000,-111000000,111000000,-2499000000,2289000000,1327000000,1117000000,-2140000000,78000000,-2218000000,-469000000,-469000000,0,0,0,-105000000,-105000000,0,396000000,-2318000000,-90000000,163000000,4342000000,4179000000,1454000000,-111000000,1343000000,0,0
1997-12-31,AXP,USD,0000004962,1998-03-31,1998-03-31 00:00:00,1997,Q4,4179000000,0,4179000000,21774000000,21774000000,0,0,0,0,25953000000,1533000000,0,0,0,60464000000,0,32053000000,94050000000,0,120003000000,0,0,0,0,20570000000,0,0,0,9444000000,30014000000,7873000000,0,0,0,72542000000,80415000000,0,0,110429000000,0,0,0,4188000000,0,482000000,4904000000,9574000000,9574000000,0,120003000000,60464000000,28443000000,24264000000,AXP,USD,0000004962,1998-03-31,1998-03-31 00:00:00,1997,Q4,4674000000,250000000,4424000000,0,2172000000,338000000,2510000000,1224000000,3734000000,3984000000,544000000,794000000,250000000,-13000000,677000000,690000000,0,690000000,0,690000000,197000000,493000000,0,0,493000000,0,493000000,0.36,0.36,1383483000,1383483000,AXP,USD,0000004962,1998-03-31,1998-03-31 00:00:00,1997,Q4,493000000,-13000000,0,0,315000000,0,0,0,0,198000000,993000000,-94000000,94000000,-2158000000,1562000000,-2633000000,-3229000000,1983000000,-2867000000,4850000000,-316000000,-316000000,0,0,0,-105000000,-105000000,0,364000000,1926000000,-125000000,-435000000,4179000000,4614000000,993000000,-94000000,899000000,0,0
1997-09-30,AXP,USD,0000004962,1997-11-14,1997-11-14 00:00:00,1997,Q3,4614000000,0,4614000000,20503000000,20503000000,0,0,0,0,25117000000,1584000000,0,0,0,59150000000,0,31791000000,92525000000,0,117642000000,0,0,0,0,18511000000,0,0,0,9724000000,28235000000,8080000000,0,0,0,72209000000,80289000000,0,0,108524000000,0,0,0,4106000000,0,447000000,4565000000,9118000000,9118000000,0,117642000000,59150000000,26591000000,21977000000,AXP,USD,0000004962,1997-11-14,1997-11-14 00:00:00,1997,Q3,4500000000,241000000,4259000000,0,2095000000,308000000,2403000000,1138000000,3541000000,3782000000,568000000,809000000,241000000,59000000,777000000,718000000,0,718000000,0,718000000,194000000,524000000,0,0,524000000,0,524000000,0.38,0.37,1433033000,1433033000,AXP,USD,0000004962,1997-11-14,1997-11-14 00:00:00,1997,Q3,524000000,59000000,0,0,864000000,0,0,0,0,278000000,1725000000,-68000000,68000000,-1819000000,1697000000,-981000000,-1103000000,1058000000,4004000000,-2946000000,-324000000,-324000000,0,0,0,-106000000,-106000000,0,-24000000,604000000,-84000000,1142000000,4614000000,3472000000,1725000000,-68000000,1657000000,0,0
1997-06-30,AXP,USD,0000004962,1997-08-14,1997-08-14 00:00:00,1997,Q2,3472000000,0,3472000000,19965000000,19965000000,0,0,0,0,23437000000,1595000000,0,0,0,59043000000,0,29852000000,90490000000,0,113927000000,0,0,0,0,17971000000,0,0,0,16848000000,34819000000,7571000000,0,0,0,62713000000,70284000000,0,0,105103000000,0,0,0,3970000000,0,302000000,4552000000,8824000000,8824000000,0,113927000000,59043000000,25542000000,22070000000,AXP,USD,0000004962,1997-08-14,1997-08-14 00:00:00,1997,Q2,4422000000,238000000,4184000000,0,2081000000,258000000,2339000000,1143000000,3482000000,3720000000,557000000,795000000,238000000,47000000,749000000,702000000,0,702000000,0,702000000,182000000,520000000,0,0,520000000,0,520000000,0.37,0.36,1439940000,1439940000,AXP,USD,0000004962,1997-08-14,1997-08-14 00:00:00,1997,Q2,520000000,47000000,0,0,-751000000,0,0,0,0,1307000000,1123000000,-126000000,126000000,-1392000000,1084000000,-2212000000,-2520000000,2084000000,-84000000,2168000000,-236000000,-236000000,0,0,0,-106000000,-106000000,0,-17000000,1725000000,-26000000,302000000,3472000000,3170000000,1123000000,-126000000,997000000,0,0
1997-03-31,AXP,USD,0000004962,1997-05-15,1997-05-15 00:00:00,1997,Q1,3170000000,0,3170000000,19164000000,19164000000,0,0,0,0,22334000000,1568000000,0,0,0,57322000000,0,26881000000,85771000000,0,108105000000,0,0,0,0,17324000000,0,0,0,16369000000,33693000000,6331000000,0,0,0,59699000000,66030000000,0,0,99723000000,0,0,0,3796000000,0,84000000,4502000000,8382000000,8382000000,0,108105000000,57322000000,23655000000,20485000000,AXP,USD,0000004962,1997-05-15,1997-05-15 00:00:00,1997,Q1,4164000000,195000000,3969000000,0,2007000000,214000000,2221000000,1108000000,3329000000,3524000000,581000000,776000000,195000000,94000000,734000000,640000000,0,640000000,0,640000000,186000000,454000000,0,0,454000000,0,454000000,0.32,0.31,1447748000,1447748000,AXP,USD,0000004962,1997-05-15,1997-05-15 00:00:00,1997,Q1,454000000,94000000,0,0,257000000,0,0,0,0,524000000,1329000000,-55000000,55000000,-2529000000,2262000000,-102000000,-369000000,-1467000000,-1218000000,-249000000,-215000000,-215000000,0,0,0,-106000000,-106000000,0,1333000000,-455000000,-12000000,493000000,3170000000,2677000000,1329000000,-55000000,1274000000,0,0
1996-12-31,AXP,USD,0000004962,1997-03-28,1997-03-28 00:00:00,1996,Q4,2677000000,0,2677000000,20491000000,20491000000,0,0,0,0,23168000000,1675000000,0,0,0,57458000000,0,26211000000,85344000000,0,108512000000,0,0,0,0,18402000000,0,0,0,9555000000,27957000000,6552000000,0,0,0,65475000000,72027000000,0,0,99984000000,0,0,0,3756000000,0,297000000,4475000000,8528000000,8528000000,0,108512000000,57458000000,24954000000,22277000000,AXP,USD,0000004962,1997-03-28,1997-03-28 00:00:00,1996,Q4,4255000000,247000000,4008000000,0,4544000000,309000000,4853000000,-1688000000,3165000000,3412000000,564000000,811000000,247000000,64000000,907000000,843000000,0,843000000,0,843000000,249000000,594000000,0,0,594000000,0,594000000,0.41,0.41,1443417000,1447748000,AXP,USD,0000004962,1997-03-28,1997-03-28 00:00:00,1996,Q4,594000000,64000000,0,0,461000000,0,0,0,0,-75000000,1044000000,-139000000,139000000,-2881000000,2489000000,-4430000000,-4822000000,1430000000,1778000000,-348000000,-981000000,-981000000,0,0,0,-106000000,-106000000,0,1221000000,1564000000,7000000,-2207000000,2677000000,4884000000,1044000000,-139000000,905000000,0,0
1996-09-30,AXP,USD,0000004962,1996-11-14,1996-11-14 00:00:00,1996,Q3,4884000000,0,4884000000,18460000000,18460000000,0,0,0,0,23344000000,1666000000,0,0,0,56475000000,0,25182000000,83323000000,0,106667000000,0,0,0,0,16901000000,0,0,0,9550000000,26451000000,8233000000,0,0,0,63740000000,71973000000,0,0,98424000000,0,0,0,3566000000,0,486000000,4191000000,8243000000,8243000000,0,106667000000,56475000000,25134000000,20250000000,AXP,USD,0000004962,1996-11-14,1996-11-14 00:00:00,1996,Q3,4056000000,269000000,3787000000,0,973000000,293000000,1266000000,1900000000,3166000000,3435000000,527000000,796000000,269000000,181000000,802000000,621000000,0,621000000,0,621000000,163000000,458000000,0,0,458000000,0,458000000,0.33,0.32,1447147000,1447147000,AXP,USD,0000004962,1996-11-14,1996-11-14 00:00:00,1996,Q3,458000000,181000000,0,0,-2439000000,0,0,0,0,1045000000,-755000000,-133000000,133000000,-3040000000,2761000000,-12000000,-291000000,72000000,-1842000000,1914000000,682000000,682000000,0,0,0,-108000000,-108000000,0,339000000,985000000,-25000000,-86000000,4884000000,4970000000,-755000000,-133000000,-888000000,0,0
1996-06-30,AXP,USD,0000004962,1996-08-14,1996-08-14 00:00:00,1996,Q2,4970000000,0,4970000000,19377000000,19377000000,0,0,0,0,24347000000,1766000000,0,0,0,57377000000,0,24157000000,83300000000,0,107647000000,0,0,0,0,16593000000,0,0,0,15173000000,31766000000,8391000000,0,0,0,59535000000,67926000000,0,0,99692000000,0,0,0,3348000000,0,441000000,4166000000,7955000000,7955000000,0,107647000000,57377000000,24984000000,20014000000,AXP,USD,0000004962,1996-08-14,1996-08-14 00:00:00,1996,Q2,4044000000,309000000,3735000000,0,1046000000,262000000,1308000000,1791000000,3099000000,3408000000,535000000,844000000,309000000,-16000000,620000000,636000000,0,636000000,0,636000000,184000000,452000000,0,0,452000000,0,452000000,0.32,0.31,1462462000,1462462000,AXP,USD,0000004962,1996-08-14,1996-08-14 00:00:00,1996,Q2,453000000,-16000000,0,0,3003000000,0,0,0,0,356000000,3796000000,-78000000,78000000,-2608000000,2773000000,-1814000000,-1649000000,-1252000000,-2901000000,1649000000,-343000000,-343000000,0,0,0,-109000000,-109000000,0,-1108000000,-2812000000,6000000,-659000000,4970000000,5629000000,3796000000,-78000000,3718000000,0,0
1996-03-31,AXP,USD,0000004962,1996-05-15,1996-05-15 00:00:00,1996,Q1,5629000000,0,5629000000,17763000000,17763000000,0,0,0,0,23392000000,1782000000,0,0,0,58223000000,0,24513000000,84518000000,0,107910000000,0,0,0,0,18306000000,0,0,0,9335000000,27641000000,7793000000,0,0,0,64484000000,72277000000,0,0,99918000000,0,200000000,0,3164000000,0,555000000,4073000000,7992000000,7992000000,0,107910000000,58223000000,26099000000,20470000000,AXP,USD,0000004962,1996-05-15,1996-05-15 00:00:00,1996,Q1,3882000000,291000000,3591000000,0,1908000000,207000000,2115000000,911000000,3026000000,3317000000,547000000,838000000,291000000,37000000,602000000,565000000,0,565000000,0,565000000,169000000,396000000,0,0,396000000,0,390000000,0.27,0.27,1473273000,1473273000,AXP,USD,0000004962,1996-05-15,1996-05-15 00:00:00,1996,Q1,396000000,37000000,0,0,-465000000,0,0,0,0,886000000,854000000,-88000000,88000000,-2367000000,3184000000,943000000,1760000000,829000000,-841000000,1670000000,-223000000,-223000000,0,0,0,-113000000,-113000000,0,-682000000,-189000000,4000000,2429000000,5629000000,3200000000,854000000,-88000000,766000000,0,0
1995-12-31,AXP,USD,0000004962,1996-03-29,1996-03-29 00:00:00,1995,Q4,3200000000,0,3200000000,19914000000,19914000000,0,0,0,0,23114000000,1783000000,0,0,0,59252000000,0,23256000000,84291000000,0,107405000000,0,0,0,0,17654000000,0,0,0,9889000000,27543000000,7570000000,0,0,0,64072000000,71642000000,0,0,99185000000,0,200000000,0,3159000000,0,790000000,4071000000,8220000000,8220000000,0,107405000000,59252000000,25224000000,22024000000,AXP,USD,0000004962,1996-03-29,1996-03-29 00:00:00,1995,Q4,4049000000,310000000,3739000000,0,1957000000,222000000,2179000000,1018000000,3197000000,3507000000,821000000,1131000000,310000000,130000000,672000000,542000000,0,542000000,0,542000000,157000000,385000000,0,0,385000000,15000000,370000000,0.26,0.26,1473273000,1473273000,AXP,USD,0000004962,1996-03-29,1996-03-29 00:00:00,1995,Q4,385000000,130000000,0,0,-1036000000,0,0,0,0,-312000000,-833000000,-123000000,123000000,-4042000000,4957000000,-2883000000,-1968000000,1242000000,1210000000,32000000,-185000000,-185000000,0,0,0,-114000000,-114000000,0,510000000,1453000000,-29000000,-1377000000,3200000000,4577000000,-833000000,-123000000,-956000000,0,0
1995-09-30,AXP,USD,0000004962,1995-11-14,1995-11-14 00:00:00,1995,Q3,4577000000,0,4577000000,18480000000,18480000000,0,0,0,0,23057000000,1827000000,0,0,0,59142000000,0,22286000000,83255000000,0,106312000000,0,0,0,0,17163000000,0,0,0,9556000000,26719000000,6284000000,0,0,0,65867000000,72151000000,0,0,98870000000,0,200000000,0,3057000000,0,129000000,4056000000,7442000000,7442000000,0,106312000000,59142000000,23447000000,18870000000,AXP,USD,0000004962,1995-11-14,1995-11-14 00:00:00,1995,Q3,4054000000,310000000,3744000000,0,1933000000,261000000,2194000000,979000000,3173000000,3483000000,856000000,1166000000,310000000,67000000,638000000,571000000,0,571000000,0,571000000,155000000,416000000,0,0,416000000,0,416000000,0.28,0.28,1491039000,1491039000,AXP,USD,0000004962,1995-11-14,1995-11-14 00:00:00,1995,Q3,416000000,67000000,0,0,-425000000,0,0,0,0,690000000,748000000,-74000000,74000000,-1703000000,1840000000,-1855000000,-1718000000,864000000,201000000,663000000,-72000000,-72000000,0,0,0,-113000000,-113000000,0,93000000,772000000,21000000,-177000000,4577000000,4754000000,748000000,-74000000,674000000,0,0
1995-06-30,AXP,USD,0000004962,1995-08-14,1995-08-14 00:00:00,1995,Q2,4754000000,0,4754000000,17482000000,17482000000,0,0,0,0,22236000000,1843000000,0,0,0,58684000000,0,21415000000,81942000000,0,104178000000,0,0,0,0,16201000000,0,0,0,9867000000,26068000000,6491000000,0,0,0,64465000000,70956000000,0,0,97024000000,0,200000000,0,2888000000,0,103000000,3963000000,7154000000,7154000000,0,104178000000,58684000000,22692000000,17938000000,AXP,USD,0000004962,1995-08-14,1995-08-14 00:00:00,1995,Q2,3967000000,319000000,3648000000,0,1895000000,260000000,2155000000,921000000,3076000000,3395000000,816000000,1135000000,319000000,109000000,681000000,572000000,0,572000000,0,572000000,162000000,410000000,0,0,410000000,0,410000000,0.27,0.27,1499306000,1499306000,AXP,USD,0000004962,1995-08-14,1995-08-14 00:00:00,1995,Q2,410000000,109000000,0,0,87000000,0,0,0,0,1424000000,2030000000,-75000000,75000000,811000000,-2036000000,-1760000000,-2985000000,1189000000,4053000000,-2864000000,-325000000,-325000000,0,0,0,-116000000,-116000000,0,639000000,1387000000,-18000000,414000000,4754000000,4340000000,2030000000,-75000000,1955000000,0,0
